text,pos,total,pos_unique
"[saint-esprit, planant, sous, figure, d', oiseau]","['PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN']",6,4
"[l', archange, écrasant, satan, museau]","['DET', 'NOUN', 'VERB', 'PROPN', 'NOUN']",5,4
"[satan, résiste, sorcellerie]","['PROPN', 'VERB', 'NOUN']",3,3
"[atermoiement, grivèlerie]","['NOUN', 'NOUN']",2,1
"[s', est, juré, d', absorber, beauce, brie]","['PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'PROPN', 'PROPN']",7,5
"[saints, tête, très, léger, cerceau]","['NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN']",5,3
"[bien, voir, c', est, sorte, d', arceau]","['ADV', 'VERB', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN']",7,6
"[ouvre, paradis, jésus, berceau]","['VERB', 'NOUN', 'PROPN', 'NOUN']",4,3
"[regarde, saint, joseph, espièglerie]","['VERB', 'PROPN', 'PROPN', 'NOUN']",4,3
"[veut, tirer, barbe, vieux, récrie]","['VERB', 'VERB', 'NOUN', 'ADJ', 'NOUN']",5,3
"[fait, semblant, mordre, afin, l', enfant, rie]","['VERB', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'NOUN']",7,4
"[satan, regarde, fumant, naseau]","['PROPN', 'VERB', 'ADJ', 'ADJ']",4,3
"[serpent, venimeux, cet, immonde, pourceau]","['NOUN', 'ADJ', 'DET', 'ADJ', 'NOUN']",5,3
"[s', est, juré, d', empester, faubourg, saint-marceau]","['PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'NOUN', 'PROPN']",7,6
"[serpent, sonnette, sonnerie]","['NOUN', 'NOUN', 'NOUN']",3,1
"[s', est, vanté, qu', il, ferait, voyez, hâblerie]","['PRON', 'AUX', 'VERB', 'SCONJ', 'PRON', 'VERB', 'VERB', 'NOUN']",8,5
"[jeter, suppôts, saints, voirie]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[armes, jésus, c', est, paille, l', étable]","['NOUN', 'PROPN', 'PRON', 'AUX', 'NOUN', 'DET', 'NOUN']",7,5
"[pain, vin, nappe, table]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[plus, malheureux, voilà, connétable]","['ADV', 'ADJ', 'VERB', 'ADJ']",4,3
"[armes, satan, c', est, supercherie]","['NOUN', 'PROPN', 'PRON', 'AUX', 'NOUN']",5,4
"[aplomb, infernal, aigre, drôlerie]","['NOUN', 'ADJ', 'NOUN', 'NOUN']",4,2
"[savoir, savants, cafarderie]","['NOUN', 'ADJ', 'NOUN']",3,2
"[armes, jésus, c', est, poignante, épine]","['NOUN', 'PROPN', 'PRON', 'AUX', 'ADJ', 'NOUN']",6,5
"[c', est, fleur, sang, blanche, aubépine]","['PRON', 'AUX', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",6,4
"[fleurs, pleurs, rouge, églantine]","['NOUN', 'ADJ', 'ADJ', 'ADJ']",4,2
