text,pos,total,pos_unique
"[d', autres, viendront, vers, lointain, beauvaisis]","['DET', 'ADJ', 'VERB', 'ADP', 'ADJ', 'NOUN']",6,5
"[trois, jours, laissé, négoce]","['NUM', 'NOUN', 'VERB', 'NOUN']",4,3
"[rumeur, géante, ville, colosse]","['NOUN', 'ADJ', 'NOUN', 'ADJ']",4,2
"[d', autres, viendront, vers, lointain, cambrésis]","['DET', 'ADJ', 'VERB', 'ADP', 'ADJ', 'ADJ']",6,4
"[arrivons, vers, paris, capitale]","['VERB', 'ADP', 'PROPN', 'ADJ']",4,4
"[c', est, là, gouvernement]","['PRON', 'AUX', 'ADV', 'NOUN']",4,4
"[temps, perdu, lanternement]","['NOUN', 'VERB', 'ADV']",3,3
"[liberté, décevante, totale]","['NOUN', 'ADJ', 'ADJ']",3,2
"[arrivons, vers, l', autre, dame]","['VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",5,5
"[celle, s', élève, coeur, cité]","['PRON', 'PRON', 'VERB', 'NOUN', 'NOUN']",5,3
"[royale, robe, majesté]","['ADJ', 'NOUN', 'ADJ']",3,2
"[magnificence, justesse, d', âme]","['NOUN', 'ADJ', 'ADP', 'NOUN']",4,3
"[comme, commandez, océan, d', épis]","['ADP', 'NUM', 'NOUN', 'ADP', 'NOUN']",5,3
"[là, -, bas, commandez, océan, têtes]","['ADV', 'PUNCT', 'ADJ', 'VERB', 'ADJ', 'NOUN']",6,5
"[moisson, deuils, moisson, fêtes]","['NOUN', 'VERB', 'VERB', 'NOUN']",4,2
"[couche, chaque, soir, devant, parvis]","['NOUN', 'DET', 'NOUN', 'ADP', 'NOUN']",5,3
"[arrivons, vers, noble, hurepoix]","['VERB', 'ADP', 'ADJ', 'ADJ']",4,3
"[c', est, commencement, beauce, usage]","['PRON', 'AUX', 'ADV', 'ADV', 'NOUN']",5,4
"[fermes, champs, taillés, image]","['ADJ', 'NOUN', 'VERB', 'NOUN']",4,3
"[coupés, plus, souvent, rideaux, bois]","['VERB', 'ADV', 'ADV', 'NOUN', 'NOUN']",5,3
"[coupés, plus, souvent, creuses, vallées]","['VERB', 'ADV', 'ADV', 'ADJ', 'NOUN']",5,4
"[l', yvette, bièvre, leurs, accroissements]","['DET', 'NOUN', 'NOUN', 'DET', 'NOUN']",5,2
"[leurs, savants, détours, leurs, dégagements]","['DET', 'ADJ', 'NOUN', 'DET', 'NOUN']",5,3
"[beaux, châteaux, longues, allées]","['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
"[d', autres, viendront, vers, noble, vermandois]","['DET', 'ADJ', 'VERB', 'ADP', 'ADJ', 'NOUN']",6,5
"[vallonnements, bouleaux, saules]","['NOUN', 'ADJ', 'ADJ']",3,2
"[d', autres, viendront, vers, palais, geôles]","['DET', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN']",6,5
"[pays, picard, vert, vendômois]","['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
"[c', est, toujours, france, petite, plus, grande]","['PRON', 'AUX', 'ADV', 'NOUN', 'ADJ', 'ADV', 'ADJ']",7,5
"[pays, beaux, blés, encadrements]","['NOUN', 'ADJ', 'NOUN', 'NOUN']",4,2
"[pays, grappe, ruissellements]","['NOUN', 'NOUN', 'NOUN']",3,1
"[pays, genêts, bruyère, lande]","['NOUN', 'ADJ', 'NOUN', 'ADJ']",4,2
"[arrivons, vers, lointain, palaiseau]","['VERB', 'ADP', 'ADJ', 'PROPN']",4,4
"[faubourgs, d', orsay, gometz-le-châtel]","['ADJ', 'ADP', 'NOUN', 'PROPN']",4,4
"[autrement, dit, saint-clair, n', est, castel]","['ADV', 'VERB', 'ADJ', 'ADV', 'AUX', 'VERB']",6,4
"[c', est, village, bord, d', une, route, biseau]","['PRON', 'AUX', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN']",8,6
"[débouché, montant, coteau]","['ADJ', 'NOUN', 'ADJ']",3,2
"[ras, plaine, gometz-la-ville]","['DET', 'NOUN', 'NOUN']",3,2
"[au-dessus, saint-clair, n', est, ville]","['ADV', 'NOUN', 'ADV', 'AUX', 'NOUN']",5,3
"[c', est, village, bord, d', une, route, plateau]","['PRON', 'AUX', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN']",8,6
"[descendu, côte, limours]","['VERB', 'NOUN', 'NOUN']",3,2
"[rencontré, trois, quatre, gendarmes]","['VERB', 'NUM', 'NUM', 'NOUN']",4,3
"[regardé, non, sans, quelques, alarmes]","['VERB', 'ADV', 'ADP', 'DET', 'NOUN']",5,5
"[consulter, poteaux, coins, carrefours]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[pu, coucher, calme, dourdan]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[c', est, gros, bourg, très, riche, sent, province]","['PRON', 'AUX', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN']",8,6
"[fiers, longé, regardés, comme, prince]","['ADJ', 'VERB', 'VERB', 'ADP', 'NOUN']",5,4
"[fossés, château, coupés, comme, redan]","['NOUN', 'NOUN', 'VERB', 'ADP', 'ADV']",5,4
"[maison, amie, hôtesse, fraternelle]","['NOUN', 'NOUN', 'ADJ', 'ADJ']",4,2
"[fait, coucher, lit, garçon]","['AUX', 'VERB', 'VERB', 'ADJ']",4,3
"[vingt, ans, souvenirs, échanson]","['NUM', 'NOUN', 'VERB', 'NOUN']",4,3
"[pain, coupé, d', une, main, maternelle]","['NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ']",6,5
"[toute, jeunesse, là, sollennelle]","['DET', 'NOUN', 'ADV', 'VERB']",4,4
"[prononça, bénédicité]","['VERB', 'ADJ']",2,2
"[quatre, siècles, d', honneur, fidélité]","['NUM', 'NOUN', 'ADP', 'NOUN', 'NOUN']",5,3
"[faisaient, draps, lit, couche, éternelle]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ']",5,3
"[fait, semblant, d', être, gai, pèlerin]","['AUX', 'VERB', 'ADP', 'AUX', 'DET', 'NOUN']",6,5
"[bon, vivant, d', aimer, voyages]","['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",5,4
"[d', avoir, parcouru, cent, trente-et-un, bailliages]","['ADP', 'AUX', 'VERB', 'NUM', 'NUM', 'NOUN']",6,5
"[d', être, accoutumés, d', être, chemin]","['ADP', 'AUX', 'VERB', 'ADP', 'AUX', 'NOUN']",6,4
"[clarté, lampe, éblouissait, nappe]","['ADJ', 'NOUN', 'VERB', 'ADJ']",4,3
"[fit, visiter, jardin, potager]","['VERB', 'VERB', 'VERB', 'NOUN']",4,2
"[donnait, treille, beau, verger]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[tel, premier, gîte, tête, d', étape]","['ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN']",6,4
"[jardin, clos, coude, l', orge]","['VERB', 'VERB', 'VERB', 'DET', 'NOUN']",5,3
"[vers, droite, donnait, mur, bocager]","['ADP', 'NOUN', 'VERB', 'NOUN', 'VERB']",5,3
"[surmonté, rameaux, d', un, arceau, léger]","['VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ']",6,5
"[face, maréchal, l', enclume, forge]","['NOUN', 'NOUN', 'DET', 'NOUN', 'NOUN']",5,2
"[levés, matin, devant, l', aube]","['VERB', 'NOUN', 'ADP', 'DET', 'NOUN']",5,4
"[quittés, après, beaux, adieux]","['VERB', 'ADP', 'ADJ', 'NOUN']",4,4
"[temps, s', annonçait, bien, dit, tant, mieux]","['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADV']",7,4
"[fait, goûter, quelque, boeuf, daube]","['VERB', 'NOUN', 'DET', 'NOUN', 'ADJ']",5,4
"[puisqu', il, entendu, bon, pèlerin]","['SCONJ', 'PRON', 'VERB', 'ADJ', 'NOUN']",5,5
